"GEOID10","GEOID20","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","CSA","CSA_Name","CBSA","CBSA_Name","CBSA_POP","CBSA_EMP","CBSA_WRK","Ac_Total","Ac_Water","Ac_Land","Ac_Unpr","TotPop","CountHU","HH","P_WrkAge","AutoOwn0","Pct_AO0","AutoOwn1","Pct_AO1","AutoOwn2p","Pct_AO2p","Workers","R_LowWageWk","R_MedWageWk","R_HiWageWk","R_PCTLOWWAGE","TotEmp","E5_Ret","E5_Off","E5_Ind","E5_Svc","E5_Ent","E8_Ret","E8_off","E8_Ind","E8_Svc","E8_Ent","E8_Ed","E8_Hlth","E8_Pub","E_LowWageWk","E_MedWageWk","E_HiWageWk","E_PctLowWage","D1A","D1B","D1C","D1C5_RET","D1C5_OFF","D1C5_IND","D1C5_SVC","D1C5_ENT","D1C8_RET","D1C8_OFF","D1C8_IND","D1C8_SVC","D1C8_ENT","D1C8_ED","D1C8_HLTH","D1C8_PUB","D1D","D1_FLAG","D2A_JPHH","D2B_E5MIX","D2B_E5MIXA","D2B_E8MIX","D2B_E8MIXA","D2A_EPHHM","D2C_TRPMX1","D2C_TRPMX2","D2C_TRIPEQ","D2R_JOBPOP","D2R_WRKEMP","D2A_WRKEMP","D2C_WREMLX","D3A","D3AAO","D3AMM","D3APO","D3B","D3BAO","D3BMM3","D3BMM4","D3BPO3","D3BPO4","D4A","D4B025","D4B050","D4C","D4D","D4E","D5AR","D5AE","D5BR","D5BE","D5CR","D5CRI","D5CE","D5CEI","D5DR","D5DRI","D5DE","D5DEI","D2A_Ranked","D2B_Ranked","D3B_Ranked","D4A_Ranked","NatWalkInd","Region","Households","Workers_1","Residents","Drivers","Vehicles","White","Male","Lowwage","Medwage","Highwage","W_P_Lowwage","W_P_Medwage","W_P_Highwage","GasPrice","logd1a","logd1c","logd3aao","logd3apo","d4bo25","d5dei_1","logd4d","UPTpercap","B_C_constant","B_C_male","B_C_ld1c","B_C_drvmveh","B_C_ld1a","B_C_ld3apo","B_C_inc1","B_C_gasp","B_N_constant","B_N_inc2","B_N_inc3","B_N_white","B_N_male","B_N_drvmveh","B_N_gasp","B_N_ld1a","B_N_ld1c","B_N_ld3aao","B_N_ld3apo","B_N_d4bo25","B_N_d5dei","B_N_UPTpc","C_R_Households","C_R_Pop","C_R_Workers","C_R_Drivers","C_R_Vehicles","C_R_White","C_R_Male","C_R_Lowwage","C_R_Medwage","C_R_Highwage","C_R_DrmV","NonCom_VMT_Per_Worker","Com_VMT_Per_Worker","VMT_per_worker","VMT_tot_min","VMT_tot_max","VMT_tot_avg","GHG_per_worker","Annual_GHG","SLC_score","Shape_Length","Shape_Area"
"490572105041","490572105041","49","057","210504","1","482","Salt Lake City-Provo-Orem, UT","36260","Ogden-Clearfield, UT",652744,232494,284177,5516.4973689,486.643682,5029.8536869,4443.938202147,2169,693,659,0.57,0,0,88,0.133535660091,571,0.866464339909,1318,356,394,568,0.2701062215478,181,7,16,115,43,0,7,5,115,20,0,0,23,11,56,72,53,0.30939226519337,0.15594276258504,0.488080594584346,0.0407296392898878,0.00157517942005091,0.00360041010297351,0.0258779476151221,0.00967610215174131,0,0.00157517942005091,0.00112512815717922,0.0258779476151221,0.00450051262871689,0,0,0.00517558952302442,0.00247528194579429,0.196672401874928,0,0.274658573596358,0.699612930378076,0.60261377767774,0.663517517383735,0.571722633669518,0.453640474366485,0.362162052571575,0.338004030375834,0.0447312841524504,0.154042553191489,0.241494329553035,7.28176795580111,0.0018700914308633,2.52369369609293,0,0.922855716455702,1.60083797963722,6.02482733820374,0,2.54480563387698,1.39964309863234,3.81720845081546,0.381720845081546,-99999,0,0,-99999,-99999,-99999,19618,26477,-99999,-99999,0.00170632760689858,0.201024695153192,0.00233301212598847,0.357802132461249,-99999,-99999,-99999,-99999,9,11,4,1,5,"Ogden-Clearfield, UT Metro Area",686,1318,2315,1661.44,NA,2118,1096,356,394,568,0.30939226519337,0.397790055248619,0.292817679558011,230,0.14491625568962,0.0399220434039946,0,0.955833692960464,0,0,0,0,7.041496,0.192319,-0.097314,-0.610101,0.08865,-0.126251,-0.271893,-0.018069,2.970918,0.033944,0.069654,-0.061293,0.054444,-0.152683,-0.003705,-0.188412,-0.188412,0.097116,-0.125916,-0.498967,-0.11227,-0.000808,83632,251498,108632,165698.72,152677,0.760538851203588,0.502405585730304,0.26509684070992,0.369844981221003,0.365058178069077,0.15570260187488,8.20567353244589,16.4529545306662,24.6586280631121,13.219197401442,38.18653450248,19.3428489160913,21.9708376042329,5712.41777710055,54.1824159485775,28213.988243111,22324963.6214533
"490572009003","490572009003","49","057","200900","3","482","Salt Lake City-Provo-Orem, UT","36260","Ogden-Clearfield, UT",652744,232494,284177,80.5546,0,80.5546,68.47371,832,481,388,0.651,125,0.322164948454,166,0.427835051546,97,0.25,336,104,154,78,0.30952380952381,321,4,162,45,99,11,4,162,45,25,11,57,17,0,70,103,148,0.218068535825545,7.0245938185619,12.1506487672422,4.68793059409224,0.0584165806117414,2.36587151477552,0.65718653188209,1.4458103701406,0.160645596682289,0.0584165806117414,2.36587151477552,0.65718653188209,0.365103628823383,0.160645596682289,0.832436273717314,0.248270467599901,0,11.7125244126541,0,0.827319587628866,0.716767512255866,0.716767512255866,0.746240767362882,0.698320897098744,0.675852436913777,0.632891346755678,0.675202065803582,0.985367267982075,0.556808326105811,0.977168949771689,1.04672897196262,0.954346017070214,16.0757641909157,0,5.74539392130841,10.3303702696072,52.9767387585563,0,23.8347654882527,23.8347654882527,7.94492182941756,7.94492182941756,197.14,0,0,17,135.0636711,0.0204326923077,36686,37408,105811,63602,0.00319086219730254,0.37591966389999,0.00329619358722577,0.505520344869525,0.0131546738060857,0.783930357473606,0.0113871370576098,0.800145933977456,15,15,10,19,14.6666666666667,"Ogden-Clearfield, UT Metro Area",455,336,916,685.52,497,430,492,104,154,78,0.218068535825545,0.320872274143302,0.461059190031153,230,2.0825110532257,1.73834649026268,0,2.42748675496552,0,1,5,0,7.041496,0.192319,-0.097314,-0.610101,0.08865,-0.126251,-0.271893,-0.018069,2.968673,0.034367,0.070048,-0.061252,0.054351,-0.152656,-0.0037,-0.188349,-0.188349,0.097267,-0.125878,-0.498928,-0.112482,-0.00081,83632,251498,108632,165698.72,152677,0.760538851203588,0.502405585730304,0.26509684070992,0.369844981221003,0.365058178069077,0.15570260187488,3.16800253332837,14.0978877614408,17.2658902947692,13.219197401442,38.18653450248,19.3428489160913,15.3839082526393,3999.81614568623,83.7920524846082,2327.57589269148,325998.414251462
"490572104022","490572104022","49","057","210402","2","482","Salt Lake City-Provo-Orem, UT","36260","Ogden-Clearfield, UT",652744,232494,284177,3096.97843,0,3096.97843,3036.07579,3837,875,845,0.666,12,0.014201183432,131,0.155029585799,702,0.830769230769,1420,375,455,590,0.264084507042254,4684,115,114,3339,806,310,115,44,3339,379,310,375,52,70,772,1473,2439,0.164816396242528,0.288200974060664,1.26380244282373,1.54278098571446,0.0378778423051158,0.0375484697633322,1.09977491701549,0.265474268677594,0.102105487952921,0.0378778423051158,0.0144923918384791,1.09977491701549,0.12483219333599,0.102105487952921,0.123514703168856,0.017127372172748,0.0230560779248531,1.83098195977512,0,5.54319526627219,0.562471740862359,0.562471740862359,0.516597396242972,0.516597396242972,0.666662662178154,0.790319775406164,0.742576492112511,0.446725012308901,0.900598521300317,0.465268676277851,0.303159692570453,0.498156842167987,5.03340918135099,0.481845153527306,1.49232499047769,3.059239037346,8.95840918078335,0.826612150475972,4.54636682761785,1.44657126333295,5.78628505333181,0.619959112856979,354.06,0.0099234974817518,0.0464568133756905,4,0.826612150476,0.00104248110503,29510,29001,23589,18536,0.00256671055559064,0.302387539706937,0.00255541355386908,0.391910701495966,0.00293264027758698,0.174765697351361,0.00331863734630758,0.233192431561997,15,9,5,17,11.3333333333333,"Ogden-Clearfield, UT Metro Area",869,1420,3803,2758.8,2098,2987,2320,375,455,590,0.164816396242528,0.314474807856533,0.520708795900939,230,0.253246651271234,0.933258358356098,0.39328803661559,1.40099552682146,0,0,0,0,7.041496,0.192319,-0.097314,-0.610101,0.08865,-0.126251,-0.271893,-0.018069,2.968673,0.034367,0.070048,-0.061252,0.054351,-0.152656,-0.0037,-0.188349,-0.188349,0.097267,-0.125878,-0.498928,-0.112482,-0.00081,83632,251498,108632,165698.72,152677,0.760538851203588,0.502405585730304,0.26509684070992,0.369844981221003,0.365058178069077,0.15570260187488,6.55039253109387,14.9734924419304,21.5238849730243,13.219197401442,38.18653450248,19.3428489160913,19.1777815109646,4986.22319285081,66.737792108246,24038.3764199572,12533295.0060218
"490572106001","490572106001","49","057","210600","1","482","Salt Lake City-Provo-Orem, UT","36260","Ogden-Clearfield, UT",652744,232494,284177,190.4740698,0,190.4740698,190.4740698,2466,788,788,0.553,73,0.0926395939086,229,0.290609137056,486,0.616751269036,609,159,220,230,0.261083743842365,741,2,22,9,708,0,2,22,9,705,0,0,3,0,36,72,633,0.048582995951417,4.13704606000916,12.9466441421099,3.89029331277511,0.0105001169035766,0.115501285939342,0.0472505260660945,3.7170413838661,0,0.0105001169035766,0.115501285939342,0.0472505260660945,3.70129120851073,0,0,0.0157501753553648,0,8.02733937278427,0,0.940355329949239,0.156879744640256,0.135128856906197,0.15138345715216,0.117167167420926,0.495870528025697,0.348523290994269,0.38515916166685,0.544789168939398,0.462114125350795,0.902222222222222,0.821862348178138,0.83682722476822,21.2834277259313,0.143796684872969,2.68104362789414,18.4585874131642,124.378504774302,3.3600374091445,20.160224454867,0,151.201683411502,10.0801122274335,391.61,0.0147331125190395,0.179192138361202,8,26.8802992732,0.00324412003244,33724,34429,17022,11842,0.00293323438755468,0.345568193462445,0.00303369998435083,0.465263044095191,0.00211621530395886,0.126112243007964,0.00212016095462745,0.14897846215781,10,2,16,17,13,"Ogden-Clearfield, UT Metro Area",881,609,2731,1580.48,1765,1801,1607,159,220,230,0.048582995951417,0.097165991902834,0.854251012145749,230,1.63647821776947,1.58725228385052,0.134353154149861,2.96828848487155,0,0,3,0,7.041496,0.192319,-0.097314,-0.610101,0.08865,-0.126251,-0.271893,-0.018069,2.970918,0.033944,0.069654,-0.061293,0.054444,-0.152683,-0.003705,-0.188412,-0.188412,0.097116,-0.125916,-0.498967,-0.11227,-0.000808,83632,251498,108632,165698.72,152677,0.760538851203588,0.502405585730304,0.26509684070992,0.369844981221003,0.365058178069077,0.15570260187488,3.65733295199817,13.4501858721014,17.1075188240996,13.219197401442,38.18653450248,19.3428489160913,15.2427992722727,3963.12781079091,84.4263671094667,4183.60776615706,770836.347203293
"490211102004","490211102004","49","021","110200","4",NA,NA,"16260","Cedar City, UT",49691,16848,19982,1481.4885442,0,1481.4885442,1481.4885442,1925,549,476,0.479,40,0.0840336134454,62,0.13025210084,374,0.785714285714,1091,320,417,354,0.293308890925756,172,0,30,89,24,29,0,8,89,4,29,0,20,22,75,64,33,0.436046511627907,0.370573233353255,1.29936880547362,0.116099446515045,0,0.0202499034619265,0.0600747136037152,0.0161999227695412,0.0195749066798623,0,0.00539997425651373,0.0600747136037152,0.00269998712825686,0.0195749066798623,0,0.0134999356412843,0.0148499292054128,0.4866726798683,0,0.361344537815126,0.88037789450142,0.758316242815545,0.772692950969308,0.665794100942411,0.560824624222827,0.513572339101669,0.51419209666878,0.267713004205579,0.164043872198379,0.27236737925574,6.34302325581395,0.00478139346152873,8.09389743075627,0.861060990888517,0.293512117722197,6.93932432214555,19.7319379312417,1.72799176208439,0.431997940521098,0.431997940521098,11.6639443940697,11.2319464535486,-99999,0,0,-99999,-99999,-99999,2819,4455,-99999,-99999,0.0303653755008833,0.487631897595572,0.0406871609403255,0.687393920691251,-99999,-99999,-99999,-99999,12,14,6,1,6.66666666666667,"Cedar City, UT Micro Area",472,1091,1978,1157.2,1114,1735,981,320,417,354,0.436046511627907,0.372093023255814,0.191860465116279,230,0.315229070833446,0.109839969769585,0.621146750303373,2.07182817367145,0,0,0,0,7.236348,0.193257,-0.106889,-0.620292,0.108879,-0.151714,-0.274163,-0.018574,3.072775,-0.005921,0.040562,-0.078908,0.065471,-0.164565,-0.003768,-0.201849,-0.201849,0.100076,-0.121489,-0.433502,-0.064294,-0.000686,17015,51213,19982,33848.32,33866,0.858492960771679,0.495440610782419,0.334451005905315,0.365028525673106,0.300520468421579,-0.00103908316191581,7.78044538901889,15.7763790208716,23.5568244098905,16.0172701948419,29.5169688760292,23.6606720896208,20.9891305492124,5457.17394279523,44.1502036963578,10686.7785957086,5995493.29343491
"490351135102","490351135102","49","035","113510","2","482","Salt Lake City-Provo-Orem, UT","41620","Salt Lake City, UT",1185990,689888,583540,134.6269988,0,134.6269988,134.6269988,770,305,280,0.479,0,0,89,0.317857142857,191,0.682142857143,581,155,218,208,0.266781411359725,413,64,6,5,252,86,64,6,5,105,86,83,64,0,175,149,89,0.423728813559322,2.26551882399981,5.71950653927821,3.06773532561286,0.475387556511436,0.0445675834229471,0.0371396528524559,1.87183850376378,0.638802029062242,0.475387556511436,0.0445675834229471,0.0371396528524559,0.779932709901574,0.638802029062242,0.616518237350768,0.475387556511436,0,5.33325414961267,0,1.475,0.641235095954364,0.641235095954364,0.868582268323418,0.812806235396569,0.719774609110901,0.687322833009553,0.762411787931733,0.466690642752943,0.698224852071006,0.830985915492958,1.40677966101695,0.665790873824942,19.0119189791243,0,2.27290843559724,16.739010543527,79.2518595460215,0,19.0155022604574,4.75387556511436,42.7848800860292,33.2771289558005,407.7,0,0,10,47.5387556511,0.012987012987,120613,94950,174075,117421,0.00203132398491694,0.791418691478402,0.00195992764347589,0.842113665389527,0.00366934507602453,0.547917394547738,0.00400275684035388,0.62543476987158,17,19,12,16,15.3333333333333,"Salt Lake City, UT Metro Area",327,581,982,630.96,NA,816,483,155,218,208,0.423728813559322,0.360774818401937,0.215496368038741,230,1.18341865485163,1.40308641353594,0,2.87576619987649,0,1,4,38,7.282721,0.190787,-0.111493,-0.620822,0.124646,-0.177736,-0.269186,-0.018457,2.981353,0.031655,0.068013,-0.06156,0.054813,-0.152464,-0.003727,-0.188772,-0.188772,0.096634,-0.126251,-0.499294,-0.111936,-0.000796,374820,1133646,553274,756565.04,652645,0.710517216132726,0.501967104369442,0.245780571651659,0.339468328531614,0.414751099816727,0.277253188197002,3.63585055059958,11.4298219590539,15.0656725096535,10.4970783278873,37.2991368416064,17.3852638868853,13.4235142061013,3490.11369358633,82.954316067075,2985.40708301614,544829.290709325
"490339501001","490339501001","49","033","950100","1",NA,NA,"",NA,0,0,0,264683.3624603,35557.089547,229126.2729133,146707.23318,1072,2551,305,0.385,0,0,71,0.232786885246,234,0.767213114754,397,144,117,136,0.36272040302267,386,49,48,88,127,74,49,27,88,78,74,36,13,21,124,163,99,0.321243523316062,0.017388372370639,0.00730706984763817,0.00263109044886971,0.000333998528483461,0.000327182231983799,0.000599834091970297,0.000865669655457134,0.000504405940975023,0.000333998528483461,0.000184040005490887,0.000599834091970297,0.000531671126973673,0.000504405940975023,0.000245386673987849,8.86118544956121e-05,0.000143142226492912,0.0200194628195087,0,1.2655737704918,0.957303554634226,0.957303554634226,0.922740142168764,0.922740142168764,0.863354708874632,0.78685288983098,0.84051527548348,0.545483918880362,0,0,1.02849740932642,0.971904812030989,1.04892400437589,0.0647990249835411,0.0613587597154897,0.922766219676862,1.10099778952655,0.0418982942372243,0.184352494643787,0.0391050746214093,1.22343019172695,0.122901663095858,-99999,0,0,-99999,-99999,-99999,395,416,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,20,20,1,1,7.33333333333333,"Rich County",308,397,1023,687.28,717,818,457,144,117,136,0.321243523316062,0.422279792746114,0.256476683937824,230,0.0172389245724345,0.00262763518980069,0.0627860724179747,0.653764888585478,0,0,0,0,7.146337,0.21347,-0.101282,-0.669039,0.096278,-0.118725,-0.334932,-0.018652,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,635,2389,744,1545.28,1561,0.892842193386354,0.471326915027208,0.330645161290323,0.311827956989247,0.35752688172043,-0.0247559055118112,8.93213653907332,18.1527195540246,27.0848560930979,26.8200657691623,27.0848560930979,26.9613584554559,24.1326067789502,6274.47776252706,0,157088.131249963,1071158899.27409
"490039604001","490039604001","49","003","960400","1","482","Salt Lake City-Provo-Orem, UT","36260","Ogden-Clearfield, UT",652744,232494,284177,152514.2643612,23771.8880623,128742.3762989,66755.15892,1829,612,587,0.595,0,0,46,0.0783645655877,541,0.921635434412,843,244,266,333,0.28944246737841,1371,1,8,1259,90,13,1,4,1259,69,13,20,1,4,85,117,1169,0.061998541210795,0.00916783076995482,0.0273986315004042,0.0205377385385753,1.49801156371811e-05,0.000119840925097449,0.018859965587211,0.0013482104073463,0.000194741503283354,1.49801156371811e-05,5.99204625487243e-05,0.018859965587211,0.00103362797896549,0.000194741503283354,0.000299602312743622,1.49801156371811e-05,5.99204625487243e-05,0.0297055693085301,0,2.33560477001704,0.209079288191605,0.209079288191605,0.182328078474058,0.182328078474058,0.472334573629154,0.648853453709433,0.512780550019049,0.912104532528455,0.856875,0.761517615176152,0.614879649890591,0.680368748823749,0.692981328271103,0.121792398824406,0.00515703082816489,0.566031898618533,0.295048771756472,0.154106212502538,0.00497116814524316,0.00994233629048633,0.273414247988374,0.0994233629048633,-99999,0,0,-99999,-99999,-99999,2125,1886,-99999,-99999,0.000184827513745513,0.0217747720053284,0.000166184268218237,0.0254868309031203,-99999,-99999,-99999,-99999,9,2,1,1,2.5,"Ogden-Clearfield, UT Metro Area",651,843,2015,1271.6,1682,1739,1121,244,266,333,0.061998541210795,0.0853391684901532,0.852662290299052,230,0.00912606130560526,0.0203296830235668,0.114927762195018,0.448544966849364,0,0,0,0,6.538675,0.193019,-0.081047,-0.598252,0.063351,-0.098369,-0.282434,-0.01635,2.968673,0.034367,0.070048,-0.061252,0.054351,-0.152656,-0.0037,-0.188349,-0.188349,0.097267,-0.125878,-0.498928,-0.112482,-0.00081,17569,53946,25976,34094.72,37625,0.869944018092166,0.510695881066251,0.287842623960579,0.330651370495842,0.381506005543579,-0.200938015823325,9.82591238934757,20.975258721613,30.8011711109606,13.219197401442,38.18653450248,19.3428489160913,27.4438434598659,7135.39929956512,29.5801004393554,131773.369881519,617216842.781974
"490039602003","490039602003","49","003","960200","3","482","Salt Lake City-Provo-Orem, UT","36260","Ogden-Clearfield, UT",652744,232494,284177,1492.0103093,0,1492.0103093,1492.0103093,1923,622,598,0.533,14,0.0234113712375,154,0.257525083612,430,0.719063545151,769,221,264,284,0.287386215864759,728,15,8,659,35,11,15,8,659,6,11,0,29,0,97,242,389,0.133241758241758,0.416887199855758,1.28886508894312,0.487932285361723,0.0100535498357498,0.00536189324573322,0.441685956117274,0.0234582829500828,0.00737260321288317,0.0100535498357498,0.00536189324573322,0.441685956117274,0.00402141993429991,0.00737260321288317,0,0.0194368630157829,0,0.904819485217481,0,1.21739130434783,0.26652711519309,0.26652711519309,0.251699524452704,0.216877944053196,0.515605158117153,0.589491946739596,0.474890176360048,0.354682410672528,0.549226706903055,0.972611890447562,1.05631868131868,0.945237858240035,5.3368690634324,0.575747691500352,1.58354727702182,3.17757409491024,21.0229110378708,2.14475729829329,3.43161167726926,3.86056313692792,9.43693211249046,8.57902919317315,-99999,0,0,-99999,-99999,-99999,5322,6412,-99999,-99999,0.000462895072072293,0.0545342760528743,0.000564991266073878,0.0866498195921567,-99999,-99999,-99999,-99999,11,3,6,1,4.66666666666667,"Ogden-Clearfield, UT Metro Area",618,769,1981,1149.28,1369,1773,995,221,264,284,0.133241758241758,0.332417582417582,0.534340659340659,230,0.34846235263924,0.397387428226039,0.454729884393574,1.42973071799325,0,0,0,0,6.543108,0.191321,-0.081278,-0.593867,0.063014,-0.098962,-0.277446,-0.016351,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,17569,53946,25976,34094.72,37625,0.869944018092166,0.510695881066251,0.287842623960579,0.330651370495842,0.381506005543579,-0.200938015823325,7.70079237973017,18.5357998636617,26.2365922433919,13.219197401442,38.18653450248,19.3428489160913,23.3768036888622,6077.96895910417,47.8623018975913,11367.3694508795,6038086.01583591
"490039603006","490039603006","49","003","960300","6","482","Salt Lake City-Provo-Orem, UT","36260","Ogden-Clearfield, UT",652744,232494,284177,341.4665016,0,341.4665016,335.09819,837,264,264,0.479,33,0.125,27,0.102272727273,204,0.772727272727,504,144,162,198,0.285714285714286,220,0,4,33,160,23,0,4,33,0,23,157,3,0,88,76,56,0.4,0.78782878534796,2.49777535354637,0.656523987789967,0,0.0119367997779994,0.098478598168495,0.477471991119976,0.0686365987234965,0,0.0119367997779994,0.098478598168495,0,0.0686365987234965,0.468519391286476,0.00895259983349955,0,1.44435277313793,0,0.833333333333333,0.595190251966606,0.512668978231627,0.554754202284638,0.429366456013842,0.661136863841511,0.547374028086135,0.586608285206864,0.595610563217721,0.416272469252602,0.607734806629834,2.29090909090909,0.275020650637103,13.1705463651928,0,2.13440117605526,11.0361451891375,52.4963939830284,0,7.4970750805853,7.4970750805853,43.1081817133655,11.2456126208779,-99999,0,0,-99999,-99999,-99999,5755,6654,-99999,-99999,0.000500556396049614,0.0589712060661953,0.00058631501629064,0.0899201340558656,-99999,-99999,-99999,-99999,15,6,10,1,7.16666666666667,"Ogden-Clearfield, UT Metro Area",273,504,811,543.84,567,732,449,144,162,198,0.4,0.345454545454545,0.254545454545455,230,0.581001914530898,0.504721423661095,0,2.48791422160112,0,0,0,0,6.543108,0.191321,-0.081278,-0.593867,0.063014,-0.098962,-0.277446,-0.016351,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,17569,53946,25976,34094.72,37625,0.869944018092166,0.510695881066251,0.287842623960579,0.330651370495842,0.381506005543579,-0.200938015823325,5.92710091989286,15.5942519614638,21.5213528813567,13.219197401442,38.18653450248,19.3428489160913,19.1755254172888,4985.63660849509,66.7479337251008,6875.76381833006,1381894.58597374
"490039603005","490039603005","49","003","960300","5","482","Salt Lake City-Provo-Orem, UT","36260","Ogden-Clearfield, UT",652744,232494,284177,1699.5525645,0,1699.5525645,1685.29937,2600,734,697,0.441,16,0.0229555236729,168,0.241032998565,513,0.736011477762,1114,332,389,393,0.29802513464991,1414,30,1,916,324,143,30,1,916,105,143,0,219,0,318,634,462,0.224893917963225,0.435530928846191,1.54275260899196,0.839020072736395,0.0178009916422149,0.000593366388073829,0.543523611475628,0.192250709735921,0.0848513934945576,0.0178009916422149,0.000593366388073829,0.543523611475628,0.0623034707477521,0.0848513934945576,0,0.129947238988169,0,1.27455100158259,0,2.0286944045911,0.582485630372186,0.582485630372186,0.603768826324998,0.520239925051514,0.704473053439743,0.750720188018526,0.729675369614805,0.554473241994781,0.704534130543099,0.881329113924051,0.787835926449788,0.808831978744696,8.56128071832654,2.08932518728185,2.28698703652324,4.18496849452144,23.2313379560671,1.50627880153453,5.27197580537086,0.753139400767266,23.3473214237852,3.3891273034527,-99999,0,0,-99999,-99999,-99999,5066,5336,-99999,-99999,0.000440628792769304,0.0519110564607029,0.000470179880812572,0.0721090825551697,-99999,-99999,-99999,-99999,16,9,7,1,6.83333333333333,"Ogden-Clearfield, UT Metro Area",786,1114,2739,1474,1614,2207,1397,332,389,393,0.224893917963225,0.448373408769448,0.326732673267327,230,0.361534766042586,0.609232860590563,1.12795268106703,1.64576376538944,0,0,0,0,6.543108,0.191321,-0.081278,-0.593867,0.063014,-0.098962,-0.277446,-0.016351,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,17569,53946,25976,34094.72,37625,0.869944018092166,0.510695881066251,0.287842623960579,0.330651370495842,0.381506005543579,-0.200938015823325,7.59439187771724,17.4005492944024,24.9949411721196,13.219197401442,38.18653450248,19.3428489160913,22.2704925843586,5790.32807193323,52.8354036194432,12552.7527195939,6877990.85068936
"490039603004","490039603004","49","003","960300","4","482","Salt Lake City-Provo-Orem, UT","36260","Ogden-Clearfield, UT",652744,232494,284177,382.1809215,0,382.1809215,382.1809215,1505,579,554,0.543,82,0.148014440433,37,0.0667870036101,435,0.785198555957,769,203,266,300,0.263979193758127,475,214,20,90,105,46,214,20,90,15,46,77,13,0,233,132,110,0.490526315789474,1.51498928237317,3.93792550945011,1.24286685514206,0.559944225264002,0.0523312360059815,0.235490562026917,0.274738989031403,0.120361842813758,0.559944225264002,0.0523312360059815,0.235490562026917,0.0392484270044861,0.120361842813758,0.201475258623029,0.034015303403888,0,2.75785613751523,0,0.857400722021661,0.849691622643356,0.849691622643356,0.789566972036476,0.738864908413573,0.737523783697727,0.767478804162831,0.825766031895378,0.669359466645933,0.47979797979798,0.763665594855305,1.61894736842105,0.538510993032165,12.0259791519245,0,0.845043059094738,11.1809360928298,61.4276607734853,0,3.34919910438282,0,73.682380296422,10.0475973131485,-99999,0,0,-99999,-99999,-99999,5174,5946,-99999,-99999,0.000450022379350253,0.0530177272261502,0.000523929829706064,0.0803524371950972,-99999,-99999,-99999,-99999,17,17,11,1,9.66666666666667,"Ogden-Clearfield, UT Metro Area",595,769,1522,970.64,1439,1078,905,203,266,300,0.490526315789474,0.277894736842105,0.231578947368421,230,0.922268542060779,0.80775489360769,0,2.4998721142407,0,0,0,0,6.543108,0.191321,-0.081278,-0.593867,0.063014,-0.098962,-0.277446,-0.016351,2.952757,0.039092,0.0736,-0.06008,0.053744,-0.151556,-0.003672,-0.188022,-0.188022,0.098455,-0.125716,-0.50172,-0.115031,-0.000822,17569,53946,25976,34094.72,37625,0.869944018092166,0.510695881066251,0.287842623960579,0.330651370495842,0.381506005543579,-0.200938015823325,5.2203159948863,15.1420775632922,20.3623935581785,13.219197401442,38.18653450248,19.3428489160913,18.142892660337,4717.15209168763,71.3898357368696,8096.71319364347,1546664.22367525
