"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","PRCP","SNOW","SNWD","TMAX","TMIN","Date","DLY.TAVG.NORMAL","DLY.TAVG.STDDEV","DLY.TMAX.NORMAL","DLY.TMAX.STDDEV","DLY.TMIN.NORMAL","DLY.TMIN.STDDEV","PRCP_CAT1","PRCP_CAT2","PRCP_CAT3","TMAX_CAT1","TMIN_DIFF","TMAX_DIFF"
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,5,0,2019-11-22,-0.111111111111111,-13.2777777777778,5.55555555555556,-12.3888888888889,-5.83333333333333,-13.1111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",5.83333333333333,-0.555555555555555
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,1.5,0,0,5.6,0.6,2018-11-23,-0.444444444444445,-13.2222222222222,5.22222222222222,-12.3888888888889,-6.05555555555555,-13.0555555555556,"RC2","Light rain","Light rain","00_30",6.65555555555555,0.377777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,3.9,-0.6,2019-11-23,-0.444444444444445,-13.2222222222222,5.22222222222222,-12.3888888888889,-6.05555555555555,-13.0555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",5.45555555555555,-1.32222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,7.1,0,0,5.6,0,2018-11-24,-0.722222222222223,-13.1666666666667,4.83333333333333,-12.3888888888889,-6.22222222222222,-12.9444444444444,"RC3","Light rain","Light rain","00_30",6.22222222222222,0.766666666666665
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,6.7,-3.3,2019-11-24,-0.722222222222223,-13.1666666666667,4.83333333333333,-12.3888888888889,-6.22222222222222,-12.9444444444444,"RC1","No rain / no snow","No rain / no snow","00_30",2.92222222222222,1.86666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,4.3,58,51,5,-2.8,2019-11-25,-1,-13.1111111111111,4.5,-12.3888888888889,-6.44444444444445,-12.8888888888889,"RC2","Heavy snow","Heavy snow","00_30",3.64444444444445,0.499999999999999
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,3.3,-2.2,2018-11-25,-1,-13.1111111111111,4.5,-12.3888888888889,-6.44444444444445,-12.8888888888889,"RC1","No rain / no snow","No rain / no snow","00_30",4.24444444444445,-1.2
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,3.3,-7.2,2018-11-26,-1.27777777777778,-13,4.16666666666667,-12.3333333333333,-6.66666666666667,-12.7777777777778,"RC1","No rain / no snow","No rain / no snow","00_30",-0.533333333333333,-0.866666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.3,10,51,-0.6,-10.6,2019-11-26,-1.27777777777778,-13,4.16666666666667,-12.3333333333333,-6.66666666666667,-12.7777777777778,"RC1","Light snow","Light snow","LE_00",-3.93333333333333,-4.76666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,3.9,-7.2,2018-11-27,-1.55555555555556,-12.9444444444444,3.77777777777778,-12.3333333333333,-6.88888888888889,-12.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",-0.311111111111112,0.122222222222224
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,51,0,-10.6,2019-11-27,-1.55555555555556,-12.9444444444444,3.77777777777778,-12.3333333333333,-6.88888888888889,-12.6666666666667,"RC1","No rain / no snow","No rain / no snow","LE_00",-3.71111111111111,-3.77777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,3.9,-2.2,2018-11-28,-1.83333333333333,-12.8888888888889,3.44444444444445,-12.3333333333333,-7.11111111111111,-12.6111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",4.91111111111111,0.455555555555554
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,14.7,229,254,-0.6,-3.9,2019-11-28,-1.83333333333333,-12.8888888888889,3.44444444444445,-12.3333333333333,-7.11111111111111,-12.6111111111111,"RC3","Heavy snow","Heavy snow","LE_00",3.21111111111111,-4.04444444444445
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.8,5,203,1.7,-2.2,2019-11-29,-2.11111111111111,-12.8333333333333,3.11111111111111,-12.3333333333333,-7.33333333333333,-12.5,"RC1","Light snow","Light snow","00_30",5.13333333333333,-1.41111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,11.9,48,51,2.8,-1.1,2018-11-29,-2.11111111111111,-12.8333333333333,3.11111111111111,-12.3333333333333,-7.33333333333333,-12.5,"RC3","Light snow","Light snow","00_30",6.23333333333333,-0.311111111111112
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,4.3,13,51,0.6,-1.7,2018-11-30,-2.38888888888889,-12.7222222222222,2.77777777777778,-12.2777777777778,-7.55555555555556,-12.3888888888889,"RC2","Light snow","Light snow","00_30",5.85555555555556,-2.17777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,8.6,107,254,0.6,-5,2019-11-30,-2.38888888888889,-12.7222222222222,2.77777777777778,-12.2777777777778,-7.55555555555556,-12.3888888888889,"RC3","Heavy snow","Heavy snow","00_30",2.55555555555556,-2.17777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,3,13,25,4.4,-2.2,2018-12-01,-2.66666666666667,-12.6666666666667,2.5,-12.2777777777778,-7.77777777777778,-12.2777777777778,"RC2","Light snow","Light snow","00_30",5.57777777777778,1.9
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,203,0.6,-10.6,2019-12-01,-2.66666666666667,-12.6666666666667,2.5,-12.2777777777778,-7.77777777777778,-12.2777777777778,"RC1","No rain / no snow","No rain / no snow","00_30",-2.82222222222222,-1.9
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,25,1.1,-3.9,2018-12-02,-2.88888888888889,-12.6111111111111,2.16666666666667,-12.2777777777778,-8,-12.2222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",4.1,-1.06666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,178,-3.9,-10.6,2019-12-02,-2.88888888888889,-12.6111111111111,2.16666666666667,-12.2777777777778,-8,-12.2222222222222,"RC1","No rain / no snow","No rain / no snow","LE_00",-2.6,-6.06666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.8,8,152,-0.6,-5.6,2019-12-03,-3.16666666666667,-12.5555555555556,1.83333333333333,-12.2222222222222,-8.16666666666667,-12.1111111111111,"RC1","Light snow","Light snow","LE_00",2.56666666666667,-2.43333333333333
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,5.8,89,102,-2.2,-4.4,2018-12-03,-3.16666666666667,-12.5555555555556,1.83333333333333,-12.2222222222222,-8.16666666666667,-12.1111111111111,"RC3","Heavy snow","Heavy snow","LE_00",3.76666666666667,-4.03333333333333
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,102,3.9,-5.6,2019-12-04,-3.44444444444444,-12.5,1.55555555555555,-12.2222222222222,-8.38888888888889,-12.0555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",2.78888888888889,2.34444444444445
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,1,18,102,3.3,-11.7,2018-12-04,-3.44444444444444,-12.5,1.55555555555555,-12.2222222222222,-8.38888888888889,-12.0555555555556,"RC1","Light snow","Light snow","00_30",-3.31111111111111,1.74444444444445
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,2.3,13,127,-6.7,-14.4,2018-12-05,-3.66666666666667,-12.4444444444444,1.27777777777778,-12.2222222222222,-8.61111111111111,-11.9444444444444,"RC2","Light snow","Light snow","LE_00",-5.78888888888889,-7.97777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,6.1,43,152,-2.8,-5.6,2019-12-05,-3.66666666666667,-12.4444444444444,1.27777777777778,-12.2222222222222,-8.61111111111111,-11.9444444444444,"RC3","Light snow","Light snow","LE_00",3.01111111111111,-4.07777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,102,-5.6,-12.2,2018-12-06,-3.88888888888889,-12.3888888888889,0.999999999999998,-12.2222222222222,-8.77777777777778,-11.8888888888889,"RC1","No rain / no snow","No rain / no snow","LE_00",-3.42222222222222,-6.6
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.5,0,127,1.1,-2.8,2019-12-06,-3.88888888888889,-12.3888888888889,0.999999999999998,-12.2222222222222,-8.77777777777778,-11.8888888888889,"RC1","Light rain","Light rain","00_30",5.97777777777778,0.100000000000002
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,102,-2.8,-8.9,2018-12-07,-4.11111111111111,-12.3333333333333,0.722222222222221,-12.2222222222222,-9,-11.8333333333333,"RC1","No rain / no snow","No rain / no snow","LE_00",0.0999999999999996,-3.52222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,102,3.9,-5,2019-12-07,-4.11111111111111,-12.3333333333333,0.722222222222221,-12.2222222222222,-9,-11.8333333333333,"RC1","No rain / no snow","No rain / no snow","00_30",4,3.17777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,4.1,0,76,6.1,-5.6,2019-12-08,-4.33333333333333,-12.2777777777778,0.499999999999999,-12.2222222222222,-9.16666666666667,-11.7777777777778,"RC2","Light rain","Light rain","00_30",3.56666666666667,5.6
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,102,-3.3,-7.8,2018-12-08,-4.33333333333333,-12.2777777777778,0.499999999999999,-12.2222222222222,-9.16666666666667,-11.7777777777778,"RC1","No rain / no snow","No rain / no snow","LE_00",1.36666666666667,-3.8
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,102,0.6,-5,2018-12-09,-4.55555555555556,-12.2777777777778,0.277777777777778,-12.2222222222222,-9.33333333333333,-11.7222222222222,"RC1","No rain / no snow","No rain / no snow","00_30",4.33333333333333,0.322222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,2.8,0,76,3.3,0,2019-12-09,-4.55555555555556,-12.2777777777778,0.277777777777778,-12.2222222222222,-9.33333333333333,-11.7222222222222,"RC2","Light rain","Light rain","00_30",9.33333333333333,3.02222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,102,0,-7.2,2018-12-10,-4.72222222222222,-12.2222222222222,0,-12.2222222222222,-9.5,-11.6666666666667,"RC1","No rain / no snow","No rain / no snow","LE_00",2.3,0
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,51,3.3,-0.6,2019-12-10,-4.72222222222222,-12.2222222222222,0,-12.2222222222222,-9.5,-11.6666666666667,"RC1","No rain / no snow","No rain / no snow","00_30",8.9,3.3
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,102,-1.1,-6.7,2018-12-11,-4.94444444444444,-12.2222222222222,-0.166666666666667,-12.2222222222222,-9.66666666666667,-11.6111111111111,"RC1","No rain / no snow","No rain / no snow","LE_00",2.96666666666667,-0.933333333333333
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,25,5.6,-5,2019-12-11,-4.94444444444444,-12.2222222222222,-0.166666666666667,-12.2222222222222,-9.66666666666667,-11.6111111111111,"RC1","No rain / no snow","No rain / no snow","00_30",4.66666666666667,5.76666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.5,0,25,3.9,-5,2019-12-12,-5.11111111111111,-12.2222222222222,-0.388888888888889,-12.2222222222222,-9.83333333333333,-11.6111111111111,"RC1","Light rain","Light rain","00_30",4.83333333333333,4.28888888888889
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.8,15,102,0.6,-5.6,2018-12-12,-5.11111111111111,-12.2222222222222,-0.388888888888889,-12.2222222222222,-9.83333333333333,-11.6111111111111,"RC1","Light snow","Light snow","00_30",4.23333333333333,0.988888888888888
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,102,-0.6,-8.9,2018-12-13,-5.27777777777778,-12.1666666666667,-0.555555555555556,-12.2222222222222,-9.94444444444444,-11.5555555555556,"RC1","No rain / no snow","No rain / no snow","LE_00",1.04444444444444,-0.0444444444444444
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,5.1,3,0,5,0,2019-12-13,-5.27777777777778,-12.1666666666667,-0.555555555555556,-12.2222222222222,-9.94444444444444,-11.5555555555556,"RC3","Light snow","Light snow","00_30",9.94444444444444,5.55555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,102,-1.7,-10,2018-12-14,-5.44444444444444,-12.1666666666667,-0.722222222222223,-12.2222222222222,-10.1111111111111,-11.5,"RC1","No rain / no snow","No rain / no snow","LE_00",0.111111111111111,-0.977777777777777
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,7.4,69,76,4.4,-1.1,2019-12-14,-5.44444444444444,-12.1666666666667,-0.722222222222223,-12.2222222222222,-10.1111111111111,-11.5,"RC3","Heavy snow","Heavy snow","00_30",9.01111111111111,5.12222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,102,-3.9,-12.2,2018-12-15,-5.55555555555556,-12.1111111111111,-0.88888888888889,-12.2777777777778,-10.2222222222222,-11.5,"RC1","No rain / no snow","No rain / no snow","LE_00",-1.97777777777778,-3.01111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,51,0.6,-9.4,2019-12-15,-5.55555555555556,-12.1111111111111,-0.88888888888889,-12.2777777777778,-10.2222222222222,-11.5,"RC1","No rain / no snow","No rain / no snow","00_30",0.822222222222221,1.48888888888889
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,1,23,76,-3.9,-10.6,2019-12-16,-5.72222222222222,-12.1111111111111,-1.05555555555555,-12.2777777777778,-10.3333333333333,-11.4444444444444,"RC1","Light snow","Light snow","LE_00",-0.266666666666666,-2.84444444444444
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,76,4.4,-8.9,2018-12-16,-5.72222222222222,-12.1111111111111,-1.05555555555555,-12.2777777777778,-10.3333333333333,-11.4444444444444,"RC1","No rain / no snow","No rain / no snow","00_30",1.43333333333333,5.45555555555555
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,51,NA,NA,2019-12-17,-5.83333333333333,-12.1111111111111,-1.16666666666667,-12.2777777777778,-10.4444444444444,-11.4444444444444,"RC1","No rain / no snow","No rain / no snow",NA,NA,NA
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,76,1.1,-6.7,2018-12-17,-5.83333333333333,-12.1111111111111,-1.16666666666667,-12.2777777777778,-10.4444444444444,-11.4444444444444,"RC1","No rain / no snow","No rain / no snow","00_30",3.74444444444444,2.26666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,76,3.9,-6.1,2018-12-18,-5.94444444444444,-12.1111111111111,-1.27777777777778,-12.2777777777778,-10.5555555555556,-11.3888888888889,"RC1","No rain / no snow","No rain / no snow","00_30",4.45555555555556,5.17777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,51,NA,NA,2019-12-18,-5.94444444444444,-12.1111111111111,-1.27777777777778,-12.2777777777778,-10.5555555555556,-11.3888888888889,"RC1","No rain / no snow","No rain / no snow",NA,NA,NA
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,76,6.7,0,2018-12-19,-6,-12.1111111111111,-1.38888888888889,-12.2777777777778,-10.6666666666667,-11.3888888888889,"RC1","No rain / no snow","No rain / no snow","00_30",10.6666666666667,8.08888888888889
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,51,NA,NA,2019-12-19,-6,-12.1111111111111,-1.38888888888889,-12.2777777777778,-10.6666666666667,-11.3888888888889,"RC1","No rain / no snow","No rain / no snow",NA,NA,NA
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,5,-2.2,2018-12-20,-6.11111111111111,-12.1111111111111,-1.44444444444445,-12.3333333333333,-10.7777777777778,-11.3888888888889,"RC1","No rain / no snow","No rain / no snow","00_30",8.57777777777778,6.44444444444445
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,51,-1.7,NA,2019-12-20,-6.11111111111111,-12.1111111111111,-1.44444444444445,-12.3333333333333,-10.7777777777778,-11.3888888888889,"RC1","No rain / no snow","No rain / no snow","LE_00",NA,-0.255555555555555
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,51,1.1,-8.3,2019-12-21,-6.16666666666667,-12.1111111111111,-1.55555555555556,-12.3333333333333,-10.8333333333333,-11.3888888888889,"RC1","No rain / no snow","No rain / no snow","00_30",2.53333333333333,2.65555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,3.9,-2.8,2018-12-21,-6.16666666666667,-12.1111111111111,-1.55555555555556,-12.3333333333333,-10.8333333333333,-11.3888888888889,"RC1","No rain / no snow","No rain / no snow","00_30",8.03333333333333,5.45555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,2.8,20,25,4.4,-5.6,2018-12-22,-6.27777777777778,-12.1111111111111,-1.61111111111111,-12.3333333333333,-10.9444444444444,-11.3888888888889,"RC2","Light snow","Light snow","00_30",5.34444444444444,6.01111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,51,2.8,-8.3,2019-12-22,-6.27777777777778,-12.1111111111111,-1.61111111111111,-12.3333333333333,-10.9444444444444,-11.3888888888889,"RC1","No rain / no snow","No rain / no snow","00_30",2.64444444444444,4.41111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,25,-0.6,-7.2,2018-12-23,-6.33333333333333,-12.1111111111111,-1.61111111111111,-12.3333333333333,-11,-11.3888888888889,"RC1","No rain / no snow","No rain / no snow","LE_00",3.8,1.01111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,51,5.6,-5.6,2019-12-23,-6.33333333333333,-12.1111111111111,-1.61111111111111,-12.3333333333333,-11,-11.3888888888889,"RC1","No rain / no snow","No rain / no snow","00_30",5.4,7.21111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,3,43,76,-1.1,-6.7,2018-12-24,-6.33333333333333,-12.1111111111111,-1.66666666666667,-12.3333333333333,-11.0555555555556,-11.3888888888889,"RC2","Light snow","Light snow","LE_00",4.35555555555556,0.566666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,25,6.1,-3.9,2019-12-24,-6.33333333333333,-12.1111111111111,-1.66666666666667,-12.3333333333333,-11.0555555555556,-11.3888888888889,"RC1","No rain / no snow","No rain / no snow","00_30",7.15555555555556,7.76666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,1.8,15,25,6.1,-1.7,2019-12-25,-6.38888888888889,-12.1111111111111,-1.72222222222222,-12.3333333333333,-11.1111111111111,-11.3888888888889,"RC2","Light snow","Light snow","00_30",9.41111111111111,7.82222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,1.3,13,102,0,-3.3,2018-12-25,-6.38888888888889,-12.1111111111111,-1.72222222222222,-12.3333333333333,-11.1111111111111,-11.3888888888889,"RC2","Light snow","Light snow","LE_00",7.81111111111111,1.72222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.3,3,76,1.1,-4.4,2018-12-26,-6.44444444444445,-12.0555555555556,-1.72222222222222,-12.3333333333333,-11.1666666666667,-11.3888888888889,"RC1","Light snow","Light snow","00_30",6.76666666666667,2.82222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,5,25,0.6,-4.4,2019-12-26,-6.44444444444445,-12.0555555555556,-1.72222222222222,-12.3333333333333,-11.1666666666667,-11.3888888888889,"RC1","Light snow","Light snow","00_30",6.76666666666667,2.32222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.3,10,76,-1.1,-8.9,2018-12-27,-6.44444444444445,-12.0555555555556,-1.72222222222222,-12.3333333333333,-11.1666666666667,-11.3333333333333,"RC1","Light snow","Light snow","LE_00",2.26666666666667,0.622222222222223
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,25,-2.2,-6.7,2019-12-27,-6.44444444444445,-12.0555555555556,-1.72222222222222,-12.3333333333333,-11.1666666666667,-11.3333333333333,"RC1","No rain / no snow","No rain / no snow","LE_00",4.46666666666667,-0.477777777777777
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,1.5,20,76,-5,-8.9,2018-12-28,-6.44444444444445,-12.0555555555556,-1.72222222222222,-12.2777777777778,-11.2222222222222,-11.3333333333333,"RC2","Light snow","Light snow","LE_00",2.32222222222222,-3.27777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.5,18,51,-5,NA,2019-12-28,-6.44444444444445,-12.0555555555556,-1.72222222222222,-12.2777777777778,-11.2222222222222,-11.3333333333333,"RC1","Light snow","Light snow","LE_00",NA,-3.27777777777778
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,13,51,-4.4,-12.2,2019-12-29,-6.5,-12,-1.66666666666667,-12.2777777777778,-11.2777777777778,-11.3333333333333,"RC1","Light snow","Light snow","LE_00",-0.922222222222221,-2.73333333333333
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,76,-4.4,-13.9,2018-12-29,-6.5,-12,-1.66666666666667,-12.2777777777778,-11.2777777777778,-11.3333333333333,"RC1","No rain / no snow","No rain / no snow","LE_00",-2.62222222222222,-2.73333333333333
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0.3,3,102,-5,-12.2,2018-12-30,-6.5,-12,-1.66666666666667,-12.2222222222222,-11.2777777777778,-11.2777777777778,"RC1","Light snow","Light snow","LE_00",-0.922222222222221,-3.33333333333333
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,2.3,51,76,-6.7,-10.6,2019-12-30,-6.5,-12,-1.66666666666667,-12.2222222222222,-11.2777777777778,-11.2777777777778,"RC2","Heavy snow","Heavy snow","LE_00",0.677777777777779,-5.03333333333333
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,3.8,48,152,1.1,-9.4,2018-12-31,-6.44444444444445,-11.9444444444444,-1.61111111111111,-12.2222222222222,-11.3333333333333,-11.2777777777778,"RC2","Light snow","Light snow","00_30",1.93333333333333,2.71111111111111
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,76,-2.2,-15.6,2019-12-31,-6.44444444444445,-11.9444444444444,-1.61111111111111,-12.2222222222222,-11.3333333333333,-11.2777777777778,"RC1","No rain / no snow","No rain / no snow","LE_00",-4.26666666666667,-0.58888888888889
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,5,0.6,2018-02-01,-5.77777777777778,-11.3333333333333,-0.222222222222221,-11.7777777777778,-11.2777777777778,-10.4444444444444,"RC1","No rain / no snow","No rain / no snow","00_30",11.8777777777778,5.22222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,229,0.6,-10,2019-02-01,-5.77777777777778,-11.3333333333333,-0.222222222222221,-11.7777777777778,-11.2777777777778,-10.4444444444444,"RC1","No rain / no snow","No rain / no snow","00_30",1.27777777777778,0.822222222222221
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,203,2.2,-8.3,2019-02-02,-5.72222222222222,-11.3333333333333,-0.222222222222221,-11.7777777777778,-11.2777777777778,-10.4444444444444,"RC1","No rain / no snow","No rain / no snow","00_30",2.97777777777778,2.42222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,7.2,1.1,2018-02-02,-5.72222222222222,-11.3333333333333,-0.222222222222221,-11.7777777777778,-11.2777777777778,-10.4444444444444,"RC1","No rain / no snow","No rain / no snow","00_30",12.3777777777778,7.42222222222222
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,8.9,3.3,2018-02-03,-5.66666666666667,-11.3333333333333,-0.166666666666667,-11.8333333333333,-11.2222222222222,-10.4444444444444,"RC1","No rain / no snow","No rain / no snow","00_30",14.5222222222222,9.06666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,5.6,0,127,7.2,-1.7,2019-02-03,-5.66666666666667,-11.3333333333333,-0.166666666666667,-11.8333333333333,-11.2222222222222,-10.4444444444444,"RC3","Light rain","Light rain","00_30",9.52222222222222,7.36666666666667
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,10,4.4,2018-02-04,-5.61111111111111,-11.3888888888889,-0.0555555555555563,-11.8333333333333,-11.1666666666667,-10.5,"RC1","No rain / no snow","No rain / no snow","00_30",15.5666666666667,10.0555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,2.3,0,102,6.1,1.1,2019-02-04,-5.61111111111111,-11.3888888888889,-0.0555555555555563,-11.8333333333333,-11.1666666666667,-10.5,"RC2","Light rain","Light rain","00_30",12.2666666666667,6.15555555555556
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,10.6,6.7,2018-02-05,-5.55555555555556,-11.3888888888889,0,-11.8888888888889,-11.1111111111111,-10.5,"RC1","No rain / no snow","No rain / no snow","00_30",17.8111111111111,10.6
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,1.3,0,76,6.1,2.2,2019-02-05,-5.55555555555556,-11.3888888888889,0,-11.8888888888889,-11.1111111111111,-10.5,"RC2","Light rain","Light rain","00_30",13.3111111111111,6.1
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,4.8,51,127,2.8,-6.1,2019-02-06,-5.5,-11.4444444444444,0.0555555555555563,-11.9444444444444,-11.0555555555556,-10.5,"RC2","Heavy snow","Heavy snow","00_30",4.95555555555556,2.74444444444444
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,7.8,-0.6,2018-02-06,-5.5,-11.4444444444444,0.0555555555555563,-11.9444444444444,-11.0555555555556,-10.5,"RC1","No rain / no snow","No rain / no snow","00_30",10.4555555555556,7.74444444444444
"USC00425186","LOGAN UTAH ST U, UT US",41.7456,-111.8033,1460,0,0,0,5,0,2018-02-07,-5.44444444444444,-11.5,0.166666666666665,-11.9444444444444,-11,-10.5555555555556,"RC1","No rain / no snow","No rain / no snow","00_30",11,4.83333333333333
